beat,position,pitch,duration,program
77,6,72,6,74
78,0,74,6,74
78,6,77,6,74
79,0,75,6,74
79,6,74,6,74
80,0,75,6,74
80,6,72,6,74
81,0,74,3,74
81,3,70,1,74
81,4,74,2,74
81,6,77,3,74
81,9,74,1,74
81,10,77,2,74
82,0,74,3,74
82,3,70,1,74
82,4,74,2,74
82,6,72,3,74
82,9,67,1,74
82,10,72,2,74
83,0,75,3,74
83,3,72,1,74
83,4,75,2,74
83,6,79,3,74
83,9,75,1,74
83,10,79,2,74
84,0,77,3,74
84,3,74,1,74
84,4,77,2,74
84,6,81,3,74
84,9,77,1,74
84,10,81,2,74
85,0,77,3,74
85,3,74,1,74
85,4,77,2,74
85,6,75,3,74
85,9,79,1,74
85,10,77,2,74
86,0,79,3,74
86,3,75,1,74
86,4,74,2,74
86,6,75,3,74
86,9,79,1,74
86,10,77,2,74
87,0,79,3,74
87,3,77,3,74
87,6,75,3,74
87,9,74,3,74
88,0,72,3,74
88,3,70,3,74
88,6,75,3,74
88,9,74,3,74
89,0,72,3,74
89,3,70,3,74
89,6,69,3,74
89,9,67,3,74
90,0,65,6,74
90,6,69,6,74
91,0,72,6,74
91,6,75,9,74
92,3,81,3,74
92,6,82,3,74
92,9,77,3,74
93,0,79,3,74
93,3,84,3,74
93,6,81,9,74
94,3,82,3,74
94,6,82,18,74
