beat,position,pitch,duration,program
119,0,55,9,6
119,9,57,3,6
120,0,59,6,6
120,6,60,3,6
120,9,59,3,6
121,0,57,6,6
121,6,62,6,6
122,0,55,12,6
123,0,54,6,6
123,6,52,6,6
124,0,57,6,6
124,6,45,6,6
125,0,50,6,6
125,6,50,3,6
125,9,48,3,6
126,0,47,6,6
126,6,48,18,6
128,0,50,12,6
129,0,52,6,6
129,6,48,6,6
130,0,45,6,6
130,6,50,6,6
131,0,43,12,6
132,0,48,6,6
132,6,45,6,6
133,0,47,12,6
134,0,44,12,6
135,0,45,6,6
135,6,50,6,6
136,0,52,6,6
136,6,40,6,6
137,0,45,6,6
137,6,57,3,6
137,9,55,3,6
138,0,57,3,6
138,3,55,3,6
138,6,54,3,6
138,9,52,3,6
139,0,54,3,6
139,3,52,3,6
139,6,54,3,6
139,9,50,3,6
140,0,55,6,6
140,6,55,3,6
140,9,54,3,6
141,0,55,3,6
141,3,54,3,6
141,6,52,3,6
141,9,50,3,6
142,0,52,3,6
142,3,50,3,6
142,6,52,3,6
142,9,49,3,6
143,0,50,3,6
143,3,48,3,6
143,6,50,3,6
143,9,47,3,6
144,0,52,3,6
144,3,47,3,6
144,6,48,3,6
144,9,45,3,6
145,0,50,3,6
145,3,48,3,6
145,6,50,3,6
145,9,38,3,6
146,0,43,3,6
146,3,42,3,6
146,6,43,3,6
146,9,45,3,6
147,0,47,3,6
147,3,43,3,6
147,6,48,3,6
147,9,47,3,6
148,0,45,3,6
148,3,47,3,6
148,6,48,3,6
148,9,45,3,6
149,0,50,12,6
150,0,47,6,6
150,6,48,6,6
151,0,50,6,6
151,6,38,6,6
152,0,43,18,6
155,0,47,3,6
155,3,49,3,6
155,6,50,3,6
155,9,49,3,6
156,0,50,3,6
156,3,52,3,6
156,6,50,9,6
157,3,46,6,6
158,0,47,9,6
158,9,52,3,6
159,0,50,3,6
159,3,52,3,6
159,6,45,9,6
160,3,50,3,6
160,6,49,3,6
160,9,50,3,6
161,0,43,18,6
162,6,42,9,6
163,3,47,9,6
164,0,46,9,6
164,9,47,9,6
165,6,42,9,6
166,3,47,9,6
167,0,46,9,6
167,9,47,9,6
168,6,54,9,6
169,3,47,9,6
170,0,46,3,6
170,3,47,3,6
170,6,49,3,6
170,9,50,3,6
171,0,49,3,6
171,3,47,3,6
171,6,42,9,6
173,0,42,18,6
176,0,54,3,6
176,3,56,3,6
176,6,57,3,6
176,9,56,3,6
177,0,57,3,6
177,3,59,3,6
177,6,57,9,6
178,3,59,9,6
179,0,61,9,6
179,9,63,3,6
180,0,61,3,6
180,3,63,3,6
180,6,65,9,6
181,9,53,3,6
182,0,54,9,6
182,9,61,3,6
183,0,59,3,6
183,3,61,3,6
183,6,63,9,6
184,9,51,3,6
185,0,52,9,6
185,9,59,3,6
186,0,61,3,6
186,3,59,3,6
186,6,61,9,6
187,9,61,3,6
188,0,62,6,6
188,6,55,3,6
188,9,57,6,6
189,3,45,3,6
189,6,50,3,6
189,9,49,3,6
190,0,50,3,6
190,3,47,3,6
190,6,49,3,6
190,9,50,3,6
191,0,55,9,6
192,3,52,3,6
192,6,54,3,6
192,9,52,3,6
193,0,54,3,6
193,3,50,3,6
193,6,49,3,6
193,9,50,3,6
194,0,52,9,6
195,6,57,9,6
197,0,50,9,6
198,6,55,9,6
200,0,49,3,6
