beat,position,pitch,duration,program
27,2,76,1,6
27,3,73,1,6
27,4,76,2,6
27,6,69,2,6
28,2,77,1,6
28,3,80,1,6
28,4,77,2,6
28,6,74,2,6
28,8,77,1,6
28,9,71,1,6
28,10,74,2,6
29,0,77,2,6
29,2,74,1,6
29,3,71,1,6
29,4,74,2,6
29,6,67,2,6
30,2,76,1,6
30,3,79,1,6
30,4,76,2,6
30,6,72,2,6
30,8,76,1,6
30,9,69,1,6
30,10,72,2,6
31,0,75,2,6
31,2,72,1,6
31,3,69,1,6
31,4,72,2,6
31,6,66,2,6
32,2,74,1,6
32,3,77,1,6
32,4,74,2,6
32,6,71,2,6
32,8,74,1,6
32,9,68,1,6
32,10,71,2,6
33,0,74,2,6
33,2,71,1,6
33,3,68,1,6
33,4,71,2,6
33,6,64,2,6
34,2,64,1,6
34,3,69,1,6
34,4,72,2,6
34,6,71,2,6
34,8,64,1,6
34,9,71,1,6
34,10,74,2,6
35,0,72,3,6
35,3,69,3,6
35,6,68,3,6
35,9,64,3,6
36,0,69,2,6
36,2,72,1,6
36,3,76,1,6
36,4,72,2,6
36,6,69,2,6
36,8,72,1,6
36,9,66,1,6
36,10,69,2,6
37,0,72,2,6
37,2,69,1,6
37,3,66,1,6
37,4,69,2,6
37,6,63,2,6
37,8,72,1,6
37,9,71,1,6
37,10,69,2,6
38,0,68,2,6
38,2,71,1,6
38,3,74,1,6
38,4,71,2,6
38,6,68,2,6
38,8,71,1,6
38,9,62,1,6
38,10,65,2,6
39,0,68,2,6
39,2,65,1,6
39,3,62,1,6
39,4,65,2,6
39,6,59,2,6
39,8,65,1,6
39,9,64,1,6
39,10,62,2,6
40,0,60,2,6
40,2,64,1,6
40,3,69,1,6
40,4,64,2,6
40,6,60,2,6
40,8,64,1,6
40,9,57,1,6
40,10,60,2,6
41,0,63,2,6
41,2,60,1,6
41,3,57,1,6
41,4,60,2,6
41,6,54,2,6
41,8,60,1,6
41,9,59,1,6
41,10,57,2,6
42,0,56,3,6
42,3,71,3,6
42,6,68,3,6
42,9,64,3,6
43,2,64,1,6
43,3,69,1,6
43,4,72,2,6
43,6,71,2,6
43,8,64,1,6
43,9,71,1,6
43,10,74,2,6
44,0,72,2,6
44,2,69,1,6
44,3,72,1,6
44,4,76,2,6
44,6,74,2,6
44,8,71,1,6
44,9,74,1,6
44,10,77,2,6
45,0,76,2,6
45,2,72,1,6
45,3,76,1,6
45,4,79,2,6
45,6,77,2,6
45,8,76,1,6
45,9,74,1,6
45,10,72,2,6
46,0,71,2,6
46,2,72,1,6
46,3,74,1,6
46,4,76,2,6
46,6,77,2,6
46,8,74,1,6
46,9,80,1,6
46,10,74,2,6
47,0,83,2,6
47,2,74,1,6
47,3,72,1,6
47,4,81,2,6
47,6,77,2,6
47,8,74,1,6
47,9,71,1,6
47,10,74,2,6
48,0,68,2,6
48,2,71,1,6
48,3,72,1,6
48,4,69,2,6
48,6,64,2,6
48,8,69,1,6
48,9,71,1,6
48,10,68,2,6
49,0,69,2,6
49,2,64,1,6
49,3,60,1,6
49,4,64,2,6
49,6,57,6,6
