beat,position,pitch,duration,program
39,6,72,6,74
40,6,71,6,74
41,0,74,6,74
41,6,71,6,74
42,0,72,6,74
42,6,75,15,74
43,9,74,3,74
44,0,74,3,74
44,3,72,3,74
44,6,71,3,74
44,9,67,3,74
45,0,72,3,74
45,3,67,3,74
45,6,75,3,74
45,9,67,3,74
46,0,74,3,74
46,3,67,3,74
46,6,72,3,74
46,9,67,3,74
47,0,74,3,74
47,3,67,3,74
47,6,71,3,74
47,9,67,3,74
48,0,72,3,74
48,3,67,3,74
48,6,75,3,74
48,9,67,3,74
49,0,74,3,74
49,3,67,3,74
49,6,72,3,74
49,9,67,3,74
50,0,74,3,74
50,3,67,3,74
50,6,71,3,74
50,9,67,3,74
51,0,72,3,74
51,3,79,3,74
51,6,79,2,74
51,8,81,2,74
51,10,79,2,74
52,0,79,2,74
52,2,81,2,74
52,4,79,2,74
52,9,79,3,74
53,0,79,2,74
53,2,81,2,74
53,4,79,2,74
53,6,79,2,74
53,8,81,2,74
53,10,79,2,74
54,3,79,3,74
54,6,81,3,74
54,9,79,3,74
55,0,77,3,74
55,3,76,3,74
55,6,77,3,74
55,9,74,3,74
56,0,74,3,74
56,3,74,3,74
56,6,74,3,74
56,9,76,1,74
56,10,77,2,74
57,0,79,6,74
57,6,79,15,74
58,9,77,3,74
59,0,77,3,74
59,3,77,3,74
59,6,77,3,74
59,9,79,1,74
59,10,81,2,74
60,0,82,3,74
60,3,82,3,74
60,6,82,3,74
60,9,82,3,74
61,0,82,3,74
61,3,81,1,74
61,4,79,2,74
61,6,81,3,74
61,9,65,3,74
62,0,69,3,74
62,3,72,3,74
62,6,77,3,74
62,9,79,1,74
62,10,76,2,74
63,0,77,6,74
64,8,65,1,74
64,9,67,1,74
64,10,69,2,74
65,0,70,2,74
65,2,69,1,74
65,3,70,1,74
65,4,72,2,74
65,6,74,2,74
65,8,72,1,74
65,9,74,1,74
65,10,76,2,74
66,0,77,6,74
67,9,77,3,74
68,0,77,3,74
68,3,77,3,74
68,6,77,3,74
68,9,79,1,74
68,10,81,2,74
69,0,82,6,74
69,9,80,3,74
70,0,79,3,74
70,3,77,3,74
70,6,79,3,74
70,9,77,3,74
71,0,75,3,74
71,3,77,3,74
71,6,79,3,74
71,9,81,3,74
72,0,70,3,74
72,3,65,3,74
72,6,74,3,74
72,9,65,3,74
73,0,72,3,74
73,3,65,3,74
73,6,70,3,74
73,9,65,3,74
74,0,72,3,74
74,3,65,3,74
74,6,69,3,74
74,9,65,3,74
75,0,70,3,74
75,3,65,3,74
75,6,74,3,74
75,9,65,3,74
76,0,72,3,74
76,3,65,3,74
76,6,70,3,74
76,9,65,3,74
77,0,72,3,74
77,3,65,3,74
77,6,69,3,74
77,9,65,3,74
78,0,70,3,74
78,3,65,1,74
78,4,70,2,74
78,6,74,3,74
78,9,70,1,74
78,10,74,2,74
79,0,77,3,74
79,3,74,1,74
79,4,77,2,74
79,6,75,3,74
79,9,72,1,74
79,10,75,2,74
80,0,79,3,74
80,3,75,1,74
80,4,79,2,74
80,6,75,3,74
80,9,72,1,74
80,10,75,2,74
81,0,74,3,74
81,3,70,1,74
81,4,74,2,74
81,6,77,3,74
81,9,74,1,74
81,10,77,2,74
82,0,81,3,74
82,3,77,1,74
82,4,81,2,74
82,6,79,3,74
82,9,75,1,74
82,10,74,2,74
83,0,75,3,74
83,3,79,1,74
83,4,77,2,74
83,6,79,3,74
83,9,75,1,74
83,10,74,2,74
84,0,75,6,74
85,6,79,3,74
85,9,77,3,74
86,0,75,3,74
86,3,74,3,74
86,6,72,3,74
86,9,70,3,74
87,0,75,3,74
87,3,74,3,74
87,6,72,3,74
87,9,70,3,74
88,0,69,3,74
88,3,67,3,74
88,6,65,9,74
89,3,75,3,74
89,6,74,3,74
89,9,72,1,74
89,10,70,2,74
90,0,75,3,74
90,3,74,1,74
90,4,72,2,74
90,6,77,6,74
91,0,65,6,74
91,6,70,18,74
