beat,position,pitch,duration,program
80,3,84,3,74
80,6,82,3,74
80,9,81,3,74
81,0,82,2,74
81,2,81,1,74
81,3,79,3,74
81,6,78,9,74
82,3,79,3,74
82,6,79,6,74
83,0,74,9,74
83,9,74,3,74
84,0,67,6,74
84,6,72,9,74
85,3,72,3,74
85,6,81,9,74
86,3,79,1,74
86,4,78,2,74
86,6,79,4,74
86,10,69,2,74
87,0,70,4,74
87,4,72,2,74
87,6,70,6,74
88,0,69,4,74
88,4,67,2,74
88,6,67,18,74
