beat,position,pitch,duration,program
90,10,80,2,40
91,0,78,2,40
91,2,81,1,40
91,3,80,1,40
91,4,83,2,40
91,6,81,2,40
91,8,85,1,40
91,9,81,1,40
91,10,77,2,40
92,0,78,2,40
92,2,81,1,40
92,3,78,1,40
92,4,73,2,40
92,6,74,2,40
92,8,78,1,40
92,9,71,1,40
92,10,74,2,40
93,0,68,2,40
93,2,71,1,40
93,3,76,1,40
93,4,74,2,40
93,6,73,2,40
93,8,76,1,40
93,9,69,1,40
93,10,73,2,40
94,0,66,2,40
94,2,69,1,40
94,3,74,1,40
94,4,73,2,40
94,6,71,2,40
94,8,74,1,40
94,9,68,1,40
94,10,71,2,40
95,0,65,2,40
95,2,68,1,40
95,3,73,1,40
95,4,71,2,40
95,6,69,2,40
95,8,73,1,40
95,9,69,1,40
95,10,65,2,40
96,0,66,3,40
96,3,69,3,40
96,6,71,3,40
96,9,74,3,40
97,0,78,3,40
97,3,68,3,40
97,6,69,3,40
97,9,73,3,40
98,0,74,3,40
98,3,66,3,40
98,6,68,3,40
98,9,71,3,40
99,0,73,3,40
99,3,65,3,40
99,6,66,2,40
99,8,73,1,40
99,9,69,1,40
99,10,66,2,40
100,0,74,2,40
100,2,71,1,40
100,3,68,1,40
100,4,65,2,40
100,6,66,2,40
100,8,73,1,40
100,9,69,1,40
100,10,66,2,40
101,0,74,2,40
101,2,71,1,40
101,3,68,1,40
101,4,65,2,40
101,6,66,2,40
101,8,73,1,40
101,9,69,1,40
101,10,66,2,40
102,0,74,2,40
102,2,71,1,40
102,3,68,1,40
102,4,65,2,40
102,6,66,2,40
102,8,78,1,40
102,9,74,1,40
102,10,71,2,40
103,0,69,2,40
103,2,78,1,40
103,3,68,1,40
103,4,77,2,40
103,6,78,2,40
103,8,73,1,40
103,9,69,1,40
103,10,66,2,40
104,0,62,2,40
104,2,59,1,40
104,3,56,1,40
104,4,53,2,40
104,6,54,2,40
104,8,61,1,40
104,9,57,1,40
104,10,54,2,40
105,0,62,2,40
105,2,59,1,40
105,3,56,1,40
105,4,53,2,40
105,6,54,2,40
105,8,61,1,40
105,9,57,1,40
105,10,54,2,40
106,0,62,2,40
106,2,59,1,40
106,3,56,1,40
106,4,53,2,40
106,6,54,2,40
106,8,66,1,40
106,9,62,1,40
106,10,59,2,40
107,0,57,2,40
107,2,66,1,40
107,3,56,1,40
107,4,65,2,40
107,6,66,6,40
108,0,69,2,40
108,2,64,1,40
108,3,73,1,40
108,4,69,2,40
108,6,71,2,40
108,8,64,1,40
108,9,74,1,40
108,10,71,2,40
109,0,73,2,40
109,2,69,1,40
109,3,76,1,40
109,4,73,2,40
109,6,71,2,40
109,8,76,1,40
109,9,68,1,40
109,10,71,2,40
110,0,69,2,40
110,2,64,1,40
110,3,73,1,40
110,4,69,2,40
110,6,71,2,40
110,8,64,1,40
110,9,74,1,40
110,10,71,2,40
111,0,73,2,40
111,2,69,1,40
111,3,64,1,40
111,4,73,2,40
111,6,71,2,40
111,8,76,1,40
111,9,68,1,40
111,10,71,2,40
112,0,69,2,40
112,2,73,1,40
112,3,76,1,40
112,4,79,2,40
112,6,78,2,40
112,8,73,1,40
112,9,74,1,40
112,10,68,2,40
113,0,69,2,40
113,2,73,1,40
113,3,76,1,40
