beat,position,pitch,duration,program
84,6,70,6,74
85,0,72,6,74
85,6,69,6,74
86,0,70,6,74
86,6,65,6,74
87,0,69,6,74
87,6,65,6,74
89,0,69,9,74
89,9,70,1,74
89,10,72,2,74
90,0,70,12,74
91,0,69,12,74
93,0,69,9,74
93,9,70,1,74
93,10,72,2,74
94,0,70,6,74
94,6,65,6,74
95,0,69,6,74
95,6,65,6,74
96,0,77,12,74
97,0,82,12,74
98,0,81,12,74
99,6,79,6,74
100,0,77,6,74
100,6,74,6,74
101,0,75,9,74
101,9,77,3,74
102,0,74,12,74
103,0,72,12,74
104,0,79,6,74
104,6,70,6,74
105,0,77,6,74
105,6,70,6,74
106,0,75,6,74
106,6,74,3,74
106,9,72,3,74
107,0,74,12,74
108,0,79,6,74
108,6,70,6,74
109,0,77,6,74
109,6,70,6,74
110,0,75,6,74
110,6,74,3,74
110,9,72,3,74
111,0,74,12,74
112,0,72,6,74
112,6,75,6,74
113,0,79,6,74
113,6,70,6,74
114,0,69,6,74
114,6,72,6,74
115,0,65,6,74
115,6,69,6,74
116,0,70,6,74
116,6,74,6,74
117,0,72,6,74
117,6,81,6,74
118,0,82,6,74
118,6,70,3,74
118,9,69,3,74
119,0,70,6,74
119,6,72,6,74
120,0,74,3,74
120,3,77,3,74
120,6,75,3,74
120,9,77,3,74
121,0,74,3,74
121,3,77,3,74
121,6,75,3,74
121,9,74,3,74
122,0,75,3,74
122,3,79,3,74
122,6,77,3,74
122,9,79,3,74
123,0,75,3,74
123,3,79,3,74
123,6,77,3,74
123,9,75,3,74
124,0,74,3,74
124,3,77,3,74
124,6,75,3,74
124,9,77,3,74
125,0,74,3,74
125,3,77,3,74
125,6,75,3,74
125,9,74,3,74
126,0,75,3,74
126,3,79,3,74
126,6,77,3,74
126,9,79,3,74
127,0,75,3,74
127,3,79,3,74
127,6,77,3,74
127,9,79,3,74
128,0,80,3,74
128,3,72,3,74
128,6,72,3,74
128,9,72,3,74
129,0,80,3,74
129,3,72,3,74
129,6,72,3,74
129,9,72,3,74
130,0,74,3,74
130,3,77,3,74
130,6,75,3,74
130,9,77,3,74
131,0,74,3,74
131,3,77,3,74
131,6,75,3,74
131,9,77,3,74
132,0,79,3,74
132,3,70,3,74
132,6,70,3,74
132,9,70,3,74
133,0,79,3,74
133,3,70,3,74
133,6,70,3,74
133,9,70,3,74
134,0,72,3,74
134,3,75,3,74
134,6,74,3,74
134,9,75,3,74
135,0,72,3,74
135,3,75,3,74
135,6,74,3,74
135,9,75,3,74
136,0,77,3,74
136,3,74,3,74
136,6,74,3,74
136,9,74,3,74
137,0,77,3,74
137,3,74,3,74
137,6,74,3,74
137,9,74,3,74
138,0,71,3,74
138,3,72,3,74
138,6,74,3,74
138,9,75,3,74
139,0,77,3,74
139,3,79,3,74
139,6,80,6,74
140,6,79,3,74
140,9,77,3,74
141,0,75,6,74
141,6,74,6,74
142,0,72,3,74
142,3,74,3,74
142,6,75,3,74
142,9,77,3,74
143,0,79,3,74
143,3,75,3,74
143,6,77,3,74
143,9,79,3,74
144,0,72,12,74
146,0,79,3,74
146,3,77,3,74
146,6,75,6,74
148,0,75,3,74
148,3,74,3,74
148,6,72,6,74
150,0,79,3,74
150,3,77,3,74
150,6,75,6,74
151,0,75,3,74
151,3,74,3,74
151,6,72,6,74
152,0,72,3,74
152,3,70,3,74
152,6,69,6,74
153,0,69,3,74
153,3,67,3,74
153,6,65,6,74
154,0,72,3,74
154,3,70,3,74
154,6,69,6,74
155,0,75,3,74
155,3,74,3,74
155,6,72,6,74
156,0,74,3,74
156,3,72,3,74
156,6,74,3,74
156,9,75,3,74
157,0,74,3,74
157,3,77,3,74
157,6,75,3,74
157,9,74,3,74
158,0,72,3,74
158,3,70,3,74
158,6,69,3,74
158,9,67,3,74
159,0,65,12,74
