beat,position,pitch,duration,program
17,8,74,1,74
17,9,76,3,74
18,0,76,2,74
18,2,77,1,74
18,3,74,5,74
18,8,72,1,74
18,9,72,1,74
18,10,79,2,74
19,0,76,2,74
19,2,79,1,74
19,3,76,1,74
19,4,79,2,74
19,6,84,2,74
19,8,81,1,74
19,8,83,0,74
19,9,79,1,74
19,10,76,1,74
19,10,77,0,74
19,11,74,1,74
20,0,79,0,74
20,1,77,1,74
20,2,74,1,74
20,2,76,0,74
20,3,76,1,74
20,4,79,2,74
20,6,76,2,74
20,8,79,1,74
20,9,76,1,74
20,10,79,2,74
21,0,84,2,74
21,2,72,1,74
21,3,71,5,74
21,8,72,1,74
21,9,72,9,74
22,6,72,2,74
22,8,74,1,74
22,9,74,6,74
23,3,76,3,74
24,0,74,2,74
24,2,76,1,74
24,3,76,6,74
24,9,77,1,74
24,10,79,1,74
24,11,81,1,74
25,0,79,0,74
25,1,77,1,74
25,2,74,1,74
25,2,76,0,74
25,3,81,1,74
25,4,74,2,74
25,6,78,3,74
25,9,74,3,74
26,0,78,3,74
26,3,79,1,74
26,4,74,2,74
26,6,82,2,74
26,8,74,1,74
26,9,84,1,74
26,10,74,2,74
27,0,78,3,74
27,3,74,3,74
27,6,78,3,74
27,9,79,1,74
27,10,74,2,74
28,0,82,2,74
28,2,74,1,74
28,3,79,1,74
28,4,74,2,74
28,6,84,2,74
28,8,82,1,74
28,9,81,1,74
28,10,79,2,74
29,0,78,2,74
29,2,76,1,74
29,3,74,1,74
29,4,76,2,74
29,6,78,2,74
29,8,74,1,74
29,9,79,1,74
29,10,67,2,74
30,0,70,2,74
30,2,72,1,74
30,3,74,1,74
30,4,72,2,74
30,6,74,2,74
30,8,70,1,74
30,9,76,1,74
30,10,74,2,74
31,0,73,2,74
31,2,74,1,74
31,3,73,1,74
31,4,76,2,74
31,6,82,2,74
31,8,81,1,74
31,9,79,1,74
31,10,77,2,74
32,0,76,2,74
32,2,74,1,74
32,3,79,5,74
32,8,81,1,74
32,9,77,3,74
33,0,79,2,74
33,2,79,1,74
33,3,76,5,74
33,8,74,1,74
33,9,74,3,74
34,6,79,2,74
34,8,76,1,74
34,8,77,0,74
34,9,74,1,74
34,10,71,1,74
34,10,72,0,74
34,11,69,1,74
35,0,79,0,74
35,1,77,1,74
35,2,76,0,74
35,2,77,1,74
35,3,76,3,74
36,0,77,3,74
36,3,79,3,74
36,6,81,3,74
36,9,82,3,74
37,6,81,1,74
37,7,82,1,74
37,8,84,1,74
37,9,82,1,74
37,10,84,1,74
37,11,86,1,74
38,0,84,1,74
38,1,86,1,74
38,2,87,1,74
38,3,86,1,74
38,4,87,1,74
38,5,84,1,74
38,6,86,1,74
38,7,87,1,74
38,8,84,1,74
38,9,86,1,74
38,10,84,1,74
38,11,86,1,74
39,0,72,1,74
39,1,74,1,74
39,2,75,1,74
39,3,74,1,74
39,4,76,1,74
39,5,77,1,74
39,6,76,1,74
39,7,77,1,74
39,8,79,1,74
39,9,77,1,74
39,10,79,1,74
39,11,76,1,74
40,0,77,1,74
40,1,79,1,74
40,2,76,1,74
40,3,77,1,74
40,4,76,1,74
40,5,77,1,74
40,6,79,2,74
40,8,77,1,74
40,9,76,1,74
40,10,74,2,74
41,0,72,2,74
41,2,70,1,74
41,3,77,1,74
41,4,76,2,74
41,6,74,2,74
41,8,72,1,74
41,9,70,1,74
41,10,69,2,74
42,0,70,3,74
42,9,69,3,74
43,6,79,2,74
43,8,77,1,74
43,9,82,1,74
43,10,81,2,74
44,0,79,2,74
44,2,77,1,74
44,3,76,1,74
44,4,72,2,74
44,6,74,2,74
44,8,76,1,74
44,9,77,3,74
45,0,77,2,74
45,2,79,1,74
45,3,76,5,74
45,8,77,1,74
45,9,77,1,74
45,10,84,2,74
46,0,81,2,74
46,2,84,1,74
46,3,81,1,74
46,4,84,2,74
46,6,89,2,74
46,8,86,1,74
46,8,88,0,74
46,9,84,1,74
46,10,81,1,74
46,10,82,0,74
46,11,79,1,74
47,0,84,0,74
47,1,82,1,74
47,2,79,1,74
47,2,81,0,74
47,3,81,1,74
47,4,84,2,74
47,6,81,2,74
47,8,84,1,74
47,9,81,1,74
47,10,84,2,74
48,0,89,2,74
48,2,77,1,74
48,3,70,3,74
48,6,72,3,74
48,9,65,9,74
